gsis_id,season,games,att,cmp,yds,td,int,epa,passing_air_yards,passing_yards_after_catch,passing_first_downs,pacr,dakota,sacks,sack_yards,passing_2pt_conversions
00-0025399,2007,13,1,1,8.0,1,0.0,2.4555505752796307,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0
00-0025399,2011,15,2,0,0.0,0,0.0,-0.7496615910204127,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0
00-0025409,2007,1,8,3,45.0,0,0.0,0.5877931822409037,44.0,18.0,3.0,1.0227272727272727,-0.046321830513562916,0.0,0.0,0
00-0025409,2008,3,89,45,518.0,2,2.0,-2.774015568180589,714.0,240.0,24.0,2.514921643655784,0.03546422906350753,1.0,9.0,0
00-0025409,2009,10,256,136,1339.0,8,7.0,-50.834900449128824,2144.0,669.0,73.0,6.888649062128773,0.288887511395995,19.0,104.0,0
00-0025409,2012,10,197,112,1141.0,2,8.0,-76.62354845233358,1620.0,477.0,48.0,7.670966690604393,0.22129159773581086,21.0,123.0,0
00-0025423,2008,6,34,17,144.0,0,4.0,-30.743901011912385,271.0,62.0,8.0,2.9550539083557954,0.3182337940412822,0.0,0.0,0
00-0025423,2009,3,96,62,741.0,4,3.0,-2.793616517742139,687.0,359.0,31.0,2.7604696969696967,0.3051182433773947,4.0,33.0,0
00-0025423,2010,7,189,115,1197.0,7,7.0,-13.443347214981381,1552.0,590.0,58.0,4.925696003366137,0.45737077111826024,14.0,99.0,0
00-0025423,2011,9,253,146,1955.0,9,8.0,-8.029222160653099,2042.0,905.0,88.0,8.073570983612921,0.37838189342313433,30.0,219.0,0
00-0025423,2012,6,183,109,1169.0,8,3.0,-21.065582918494922,1446.0,478.0,62.0,5.395163540628277,0.38570566869404105,27.0,159.0,0
00-0025424,2014,1,1,0,0.0,0,0.0,-2.3244858644902706,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0
00-0025427,2007,5,107,60,559.0,1,3.0,-41.52711620522706,793.0,192.0,24.0,2.8640699691038427,0.09287057007843506,10.0,69.0,1
00-0025427,2011,4,132,80,858.0,2,4.0,-22.607872966631675,1097.0,402.0,44.0,3.193432351797458,0.22838014004761542,16.0,84.0,1
00-0025430,2008,3,17,9,119.0,1,0.0,-7.406024240555885,210.0,31.0,6.0,1.4864165129805647,0.028469231898235123,6.0,35.0,0
00-0025430,2009,3,51,26,259.0,0,6.0,-35.347714949474195,457.0,129.0,12.0,1.6502857142857144,-0.04810925162857002,5.0,27.0,0
00-0025430,2010,6,119,69,780.0,4,3.0,1.7402123016413693,844.0,422.0,39.0,9.533770698095545,0.1934464353752912,6.0,42.0,0
00-0025430,2014,9,240,132,1711.0,7,5.0,4.506461395394161,2656.0,639.0,77.0,6.083405872164389,0.6686299879746967,11.0,66.0,1
00-0025430,2015,6,25,11,104.0,0,2.0,-15.152286488446407,319.0,26.0,6.0,1.5413672378846508,-0.05268809839006704,2.0,8.0,0
00-0025430,2016,5,48,19,192.0,2,3.0,-13.17432080087415,547.0,78.0,11.0,2.1830271091487443,-0.11399926417352128,1.0,8.0,0
00-0025430,2017,5,159,79,894.0,6,5.0,-22.236957853646302,1718.0,299.0,50.0,2.5984884555847416,0.03636758971127477,7.0,40.0,0
00-0025431,2007,11,2,2,94.0,0,0.0,5.145893525972497,62.0,32.0,2.0,1.5161290322580645,0.0,0.0,0.0,0
00-0025431,2008,10,1,0,0.0,0,0.0,-0.519997707568109,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
00-0025431,2009,16,1,0,0.0,0,0.0,-0.4505040957592428,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0
00-0025431,2011,9,1,1,55.0,0,0.0,4.039452996104956,45.0,10.0,1.0,1.2222222222222223,0.0,0.0,0.0,0
00-0025431,2012,16,2,1,25.0,0,0.0,1.3941912073642015,56.0,0.0,1.0,1.0,0.0,0.0,0.0,0
00-0025479,2007,10,269,151,1630.0,7,8.0,-41.92331456533116,1899.0,837.0,81.0,9.927430491514432,0.3513426909292063,12.0,105.0,0
00-0025479,2008,14,374,245,2699.0,11,10.0,10.220437590546357,2737.0,1096.0,132.0,15.941499936124957,1.225893195304269,23.0,143.0,1
00-0025479,2009,8,183,110,1169.0,6,7.0,-31.665966272958705,1286.0,582.0,53.0,7.9010323796366,0.6265183490809062,22.0,129.0,0
00-0025479,2010,4,101,55,521.0,2,5.0,-39.82121801965859,589.0,246.0,23.0,5.940992951202375,0.008717567766671586,11.0,95.0,0
00-0025479,2012,1,2,2,14.0,0,0.0,0.014045633841305971,6.0,8.0,0.0,2.3333333333333335,0.0,0.0,0.0,0
00-0025486,2010,10,1,1,1.0,0,0.0,-0.39391914708539844,-8.0,9.0,0.0,0.0,0.0,0.0,0.0,0
00-0025487,2008,11,3,1,8.0,0,0.0,-0.8514623316004872,19.0,2.0,1.0,1.3333333333333333,0.0,0.0,0.0,0
00-0025487,2009,15,1,0,0.0,0,0.0,-0.9385995102854019,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0
00-0025488,2011,1,1,0,0.0,0,0.0,-1.4504092251881957,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0
00-0025499,2007,1,1,1,32.0,0,0.0,5.255593387642875,9.0,23.0,1.0,3.5555555555555554,0.0,0.0,0.0,0
00-0025499,2011,1,1,1,33.0,0,0.0,4.4192065426614136,12.0,21.0,1.0,2.75,0.0,0.0,0.0,0
00-0025529,2010,12,2,1,17.0,0,0.0,0.6353758714394644,50.0,6.0,1.0,1.5454545454545454,0.0,0.0,0.0,0
00-0025559,2009,13,1,1,21.0,0,0.0,1.112600879278034,-8.0,29.0,1.0,0.0,0.0,0.0,0.0,0
00-0025559,2011,15,1,1,27.0,0,0.0,2.3191721339244395,-5.0,32.0,1.0,0.0,0.0,0.0,0.0,0
00-0025561,2007,4,76,40,452.0,2,0.0,6.089827852683884,752.0,172.0,25.0,2.219390227021041,0.4429933318841824,4.0,29.0,0
00-0025561,2008,5,4,3,82.0,1,0.0,4.891568657680182,63.0,25.0,3.0,3.749000999000999,0.0,1.0,1.0,0
00-0025561,2009,3,9,5,24.0,0,1.0,-6.432560040906537,83.0,16.0,1.0,2.8491655969191267,0.0,0.0,0.0,0
00-0025561,2010,6,145,73,1176.0,5,4.0,-6.14869257596761,1460.0,580.0,43.0,4.924223442559069,0.23483422578031576,18.0,112.0,0
00-0025592,2008,3,12,7,41.0,0,2.0,-13.137832014617743,62.0,29.0,4.0,2.644144144144144,0.0724776061334207,2.0,11.0,0
00-0025592,2010,1,3,3,18.0,0,0.0,-0.8120608516037464,3.0,15.0,1.0,6.0,0.0,2.0,20.0,0
00-0025592,2014,1,3,1,7.0,0,0.0,-4.004206218000036,30.0,0.0,0.0,0.23333333333333334,0.0,0.0,0.0,0
00-0025604,2007,1,6,2,41.0,0,1.0,-5.098594418959692,85.0,28.0,2.0,0.4823529411764706,-0.04567019380089447,1.0,9.0,0
00-0025604,2008,14,420,230,2608.0,18,12.0,-17.36533497765846,3589.0,1005.0,127.0,10.998741146977467,0.6215121749797958,26.0,162.0,1
00-0025604,2009,2,8,4,83.0,1,2.0,0.008280544192530215,127.0,25.0,3.0,0.6535433070866141,0.07974176449173745,0.0,0.0,0
00-0025604,2010,5,62,33,435.0,2,2.0,-10.930949949602008,677.0,129.0,20.0,2.3981711220390434,0.3215484843307122,8.0,50.0,0
00-0025604,2011,2,8,3,25.0,0,1.0,-5.544895853614435,60.0,10.0,2.0,0.9072398190045249,-0.18082530461550006,0.0,0.0,0
00-0025604,2012,2,5,3,30.0,0,0.0,-0.1252952115610242,30.0,9.0,2.0,1.0,-0.025470152476812835,0.0,0.0,0
00-0025612,2012,2,1,0,0.0,0,0.0,-2.1032492129597813,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0
00-0025672,2009,6,1,0,0.0,0,1.0,-3.176075770286843,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0
00-0025708,2007,8,111,63,730.0,3,5.0,0.1715188881030043,1166.0,256.0,37.0,4.517898876521073,0.15890674232295096,6.0,40.0,0
00-0025708,2009,7,138,85,1053.0,8,2.0,18.24638965807425,1204.0,432.0,52.0,5.59895211513316,0.6422461232269427,9.0,78.0,0
00-0025708,2010,6,143,79,857.0,5,10.0,-37.049706099115014,1247.0,351.0,47.0,3.8127413454588956,0.07233492685320699,13.0,90.0,0
00-0025708,2011,13,347,210,2497.0,16,9.0,3.7512282968132604,3471.0,838.0,122.0,9.728456546017,1.3952968005053827,36.0,229.0,0
00-0025708,2012,2,19,11,131.0,1,0.0,2.337414228901915,225.0,28.0,7.0,0.5822222222222222,0.20392898476290588,2.0,9.0,0
00-0025708,2013,1,6,2,53.0,0,2.0,-2.107697533792816,117.0,13.0,1.0,0.452991452991453,-0.06375476695049073,0.0,0.0,0
00-0025708,2014,2,4,2,21.0,0,0.0,1.3215904026292264,93.0,10.0,2.0,0.22580645161290322,0.0,0.0,0.0,0
00-0025708,2015,1,1,1,14.0,0,0.0,1.9897069240687415,5.0,9.0,1.0,2.8,0.0,0.0,0.0,0
00-0025708,2016,4,87,55,721.0,8,3.0,29.377741281897112,729.0,356.0,35.0,3.776275918311676,0.7936794825411908,1.0,0.0,0
00-0025708,2017,4,127,78,861.0,4,5.0,-21.448263867693406,1039.0,324.0,38.0,3.416221108383356,0.41552430072374164,12.0,95.0,0
00-0025708,2019,6,91,59,659.0,4,0.0,6.999017375269092,630.0,287.0,35.0,3.0891065206570434,0.19443290724070245,8.0,65.0,0
00-0025749,2010,1,28,16,150.0,0,1.0,-15.771758897433756,168.0,39.0,7.0,0.8928571428571429,-0.000691497247231547,2.0,12.0,0
00-0025749,2011,2,22,10,86.0,1,1.0,-9.3000059693004,202.0,17.0,5.0,0.8056148231330713,-0.12089555440672048,1.0,6.0,0
00-0025825,2019,3,2,1,11.0,0,0.0,1.4956223342451267,33.0,8.0,1.0,3.6666666666666665,0.0,0.0,0.0,0
00-0025825,2020,1,1,0,0.0,0,0.0,-1.8763287150650285,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0
00-0025970,2009,2,7,3,11.0,0,1.0,-6.419037105573807,46.0,6.0,0.0,0.17391304347826086,-0.038147654419191795,0.0,0.0,0
00-0025970,2010,2,7,5,55.0,0,0.0,-3.2183081166585907,84.0,12.0,2.0,1.3452991452991454,0.0,2.0,15.0,0
00-0025970,2011,4,102,51,613.0,3,9.0,-61.26348904216037,925.0,216.0,29.0,2.70739450164995,-0.013832058800135605,19.0,133.0,0
00-0026035,2015,14,1,1,36.0,0,0.0,3.1290306355804205,7.0,29.0,1.0,5.142857142857143,0.0,0.0,0.0,0
00-0026035,2018,15,1,1,28.0,1,0.0,2.501789590693079,25.0,3.0,1.0,1.12,0.0,0.0,0.0,0
00-0026035,2019,15,1,1,19.0,1,0.0,1.9585355066228658,14.0,5.0,1.0,1.3571428571428572,0.0,0.0,0.0,0
00-0026035,2021,8,1,0,0.0,0,0.0,-0.3616975506884046,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0
00-0026143,2008,16,434,265,3440.0,16,11.0,80.96877924539848,3986.0,1325.0,157.0,14.698481182529484,2.4446882793348435,17.0,104.0,1
00-0026143,2009,14,451,263,2916.0,22,14.0,47.71010538004808,3746.0,1172.0,152.0,11.373355931350872,1.206014845063025,19.0,92.0,0
00-0026143,2010,16,571,357,3705.0,28,9.0,99.49467244909643,4781.0,1351.0,199.0,12.928586655494541,2.1835112104711247,23.0,158.0,2
00-0026143,2011,16,566,347,4177.0,29,12.0,87.78109609545749,5099.0,1718.0,205.0,14.483020773297584,2.442921967740386,26.0,173.0,0
00-0026143,2012,16,615,422,4719.0,32,14.0,141.7550071679022,5004.0,2061.0,246.0,16.63798871236908,2.860381403315789,28.0,210.0,0
00-0026143,2013,16,651,439,4515.0,26,17.0,37.06585420053572,4439.0,2117.0,225.0,17.45019370077574,1.7703545915263867,44.0,298.0,0
00-0026143,2014,16,628,415,4694.0,28,14.0,71.84747865334776,4853.0,2073.0,230.0,16.25646412976488,2.135818012480791,31.0,205.0,1
00-0026143,2015,16,614,407,4591.0,21,16.0,79.66134243190754,4741.0,1835.0,229.0,16.599099744017856,1.6485711257495101,30.0,206.0,1
00-0026143,2016,16,534,373,4944.0,38,7.0,176.4265240257243,4619.0,2262.0,238.0,18.11942541894716,3.285631167304054,37.0,235.0,1
00-0026143,2017,16,529,342,4095.0,20,12.0,70.37926863303906,4719.0,1861.0,199.0,14.258494410220454,2.1210817713642287,24.0,156.0,0
00-0026143,2018,16,608,422,4924.0,35,7.0,122.4606328052705,5201.0,2133.0,236.0,15.39399463072155,2.6107959821037117,42.0,296.0,2
00-0026143,2019,15,616,408,4466.0,26,14.0,20.470535377422227,5051.0,1626.0,228.0,13.33401183864376,1.687209496375227,48.0,316.0,1
00-0026143,2020,16,626,407,4581.0,26,11.0,68.41089281225402,5342.0,1642.0,242.0,14.369335328052177,1.8408972840899616,41.0,257.0,1
00-0026143,2021,17,560,375,3968.0,20,12.0,8.224791799200407,4002.0,1721.0,195.0,17.839688325057043,1.6425844286860396,40.0,274.0,0
00-0026143,2022,12,461,309,3057.0,14,13.0,-24.760005779762064,2772.0,1405.0,156.0,13.382329482733397,0.7375237775341289,38.0,287.0,0
00-0026144,2010,13,1,0,0.0,0,0.0,-0.4388239805120975,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0
00-0026144,2013,10,1,1,16.0,1,0.0,2.510503833531402,16.0,0.0,1.0,1.0,0.0,0.0,0.0,0
00-0026144,2014,16,1,0,0.0,0,0.0,-0.5046176582109183,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0
00-0026144,2015,16,1,0,0.0,0,0.0,-0.3609142529312521,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0
00-0026158,2008,16,428,257,2971.0,14,12.0,-6.327041898062928,3642.0,1376.0,143.0,13.367840124067191,1.2201697709882096,33.0,277.0,1
00-0026158,2009,16,499,315,3613.0,21,12.0,51.8488912794945,4328.0,1649.0,186.0,14.65043530617472,1.8203586855454894,37.0,224.0,0
00-0026158,2010,16,489,306,3622.0,25,10.0,45.02374387248377,4442.0,1507.0,174.0,13.853458530362154,2.015839035917908,40.0,294.0,0
00-0026158,2011,16,542,312,3610.0,20,12.0,30.54128362630674,5020.0,1586.0,179.0,12.266983633234076,1.4539021792968452,31.0,203.0,0
00-0026158,2012,16,531,317,3817.0,22,10.0,15.820617883477347,5341.0,1544.0,174.0,11.568392559178843,1.6162243957544977,35.0,227.0,1
00-0026158,2013,16,614,362,3912.0,19,22.0,-35.64454589617082,5754.0,1750.0,189.0,11.324291838546024,1.1974818178051168,48.0,324.0,2
00-0026158,2014,16,554,344,3986.0,27,12.0,73.29455290800261,4623.0,1751.0,194.0,14.881060602882199,2.3772634288713714,19.0,167.0,0
00-0026158,2015,10,413,266,2791.0,14,12.0,6.087360314581819,3039.0,1487.0,123.0,9.563357674631199,0.7295394203363852,16.0,124.0,1
00-0026158,2016,16,672,436,4317.0,20,15.0,-26.375798897186947,4967.0,2071.0,204.0,14.701157875594525,0.9145474972617677,33.0,243.0,4
00-0026158,2017,16,549,352,3141.0,18,13.0,-52.5727826322,3679.0,1470.0,161.0,14.79025264187482,1.1777085710003254,27.0,205.0,1
00-0026158,2018,9,379,232,2465.0,12,6.0,19.17978335528972,3237.0,1015.0,122.0,7.041391667420812,0.7559634167437849,16.0,79.0,0
00-0026158,2019,8,262,171,1822.0,6,5.0,-23.281209961145215,1777.0,907.0,86.0,8.731914483048534,0.48702940491467567,26.0,194.0,1
00-0026158,2020,5,134,74,864.0,6,3.0,-9.165092194288736,1425.0,342.0,36.0,4.4408872302214695,0.42247636797460847,7.0,69.0,0
00-0026158,2021,2,42,27,338.0,3,0.0,6.294119076454828,336.0,175.0,14.0,2.4702273929138023,0.08409617283191553,2.0,13.0,0
00-0026158,2022,5,191,110,1051.0,5,3.0,-25.36170515305042,1537.0,432.0,55.0,2.9259999318418233,0.1847631111054904,10.0,66.0,0
00-0026158,2023,5,204,123,1616.0,13,8.0,-1.607587160902579,1910.0,678.0,60.0,4.883884955405668,0.3678736895371929,8.0,57.0,1
00-0026164,2009,16,1,0,0.0,0,0.0,-1.5246585980563228,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
00-0026182,2008,15,1,0,0.0,0,0.0,-0.4738079442176968,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0
00-0026184,2011,12,1,0,0.0,0,0.0,-0.45728855300694704,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0
00-0026189,2008,16,1,0,0.0,0,1.0,-4.551678745367099,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0
00-0026195,2009,16,1,0,0.0,0,0.0,-1.5681724939495325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
00-0026195,2011,16,1,1,1.0,1,0.0,1.0937826750450768,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0
00-0026196,2009,2,29,17,146.0,0,2.0,-9.788899158631121,172.0,95.0,8.0,0.8488372093023255,-0.019301237784667462,2.0,8.0,0
00-0026196,2010,1,23,10,106.0,0,3.0,-21.01931273774244,228.0,39.0,4.0,0.4649122807017544,6.538830747832014e-05,3.0,5.0,0
00-0026197,2008,1,12,7,67.0,0,0.0,3.130583201069385,62.0,11.0,3.0,1.0806451612903225,0.16425599176210373,0.0,0.0,0
00-0026197,2009,14,451,274,2878.0,12,14.0,13.642078074660438,3778.0,1136.0,156.0,11.147000196446626,1.1298446802050832,26.0,176.0,0
00-0026197,2010,15,491,302,3298.0,15,18.0,-3.105561226960066,3965.0,1306.0,168.0,12.633635899330024,0.8802433288177403,30.0,178.0,0
00-0026197,2011,4,112,64,868.0,4,4.0,5.6628644867453275,1028.0,333.0,41.0,3.1006525427594145,0.2939680835677104,11.0,67.0,0
00-0026197,2012,10,308,166,2084.0,11,11.0,-44.91556376237337,2802.0,853.0,85.0,7.960409933512726,0.3215633527578803,28.0,169.0,0
00-0026197,2013,15,503,305,3241.0,13,14.0,-33.60874612017805,3266.0,1801.0,151.0,15.285808184722676,0.46817980248437907,38.0,243.0,0
00-0026197,2014,3,78,42,492.0,3,1.0,-36.882492895169264,699.0,215.0,19.0,1.9309137887182997,-0.01098414802307772,16.0,105.0,0
00-0026197,2017,2,2,0,0.0,0,0.0,-2.141747591085732,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
00-0026197,2018,1,3,2,29.0,0,0.0,0.37695603776955977,18.0,15.0,2.0,1.6111111111111112,0.0,0.0,0.0,0
00-0026197,2020,3,38,28,248.0,2,0.0,13.956284097541356,158.0,200.0,15.0,9.871882086167801,0.17779097152773154,2.0,4.0,0
00-0026197,2021,4,16,11,82.0,0,0.0,4.047984530450776,125.0,24.0,6.0,0.656,0.14622102327296965,0.0,0.0,0
00-0026197,2022,2,2,0,0.0,0,0.0,-1.8915138673619367,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0
00-0026234,2008,2,6,4,23.0,0,0.0,-4.4829828889342025,28.0,12.0,1.0,1.0,0.0,1.0,2.0,0
00-0026296,2008,1,1,1,3.0,0,0.0,-0.40896247047930956,2.0,1.0,0.0,1.5,0.0,0.0,0.0,0
00-0026296,2009,1,26,12,145.0,1,1.0,-6.495541022183445,262.0,80.0,6.0,0.5534351145038168,-0.05049703508646998,0.0,0.0,0
00-0026296,2010,2,32,22,254.0,0,1.0,-7.3119397100345855,214.0,99.0,8.0,4.729186602870813,0.06638876145207144,5.0,41.0,0
00-0026300,2009,5,125,63,685.0,4,8.0,-30.191430002775075,1008.0,280.0,32.0,4.006898451125541,-0.09776546011451669,11.0,59.0,0
00-0026300,2010,8,16,14,111.0,0,0.0,-1.1618738970137201,108.0,51.0,5.0,4.029761904761905,0.39784345491831513,2.0,8.0,0
00-0026300,2011,9,36,19,246.0,1,2.0,-5.630992191824454,363.0,32.0,12.0,3.403254972875226,0.11462686481515666,3.0,24.0,0
00-0026300,2018,4,91,52,590.0,3,4.0,-12.234199859591296,839.0,302.0,29.0,3.5843010592958384,0.2815662681524061,9.0,67.0,2
00-0026300,2021,4,85,57,638.0,5,2.0,27.387476933403597,620.0,283.0,39.0,4.867135819093114,0.3162417663806407,3.0,23.0,0
00-0026300,2022,1,2,1,10.0,0,0.0,-0.8358491185936145,2.0,4.0,1.0,5.0,0.0,0.0,0.0,0
00-0026314,2012,16,1,0,0.0,0,0.0,-1.417102167615667,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0
00-0026345,2014,16,1,0,0.0,0,0.0,-0.6566392839886248,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0
00-0026349,2008,4,5,2,6.0,0,0.0,-4.121591734990943,22.0,3.0,0.0,0.2727272727272727,-0.032542444928114034,0.0,0.0,0
00-0026349,2009,4,12,7,58.0,0,1.0,-7.937411880591819,93.0,42.0,4.0,3.0359267734553774,0.24537556892185247,1.0,6.0,0
00-0026349,2010,6,66,40,433.0,3,2.0,-5.260737588769828,585.0,238.0,21.0,1.6041335227272726,0.11774018678332451,7.0,38.0,0
00-0026349,2011,5,49,33,518.0,6,2.0,14.958953009181595,474.0,227.0,22.0,2.826856649395509,0.24166034445000376,5.0,18.0,0
00-0026349,2012,2,9,5,68.0,0,0.0,3.654005476112261,82.0,41.0,2.0,0.8292682926829268,0.1643984824837238,0.0,0.0,0
00-0026349,2013,7,200,124,1392.0,8,5.0,-25.65496661985814,1424.0,721.0,69.0,6.644103210023242,0.42704267232254445,24.0,135.0,0
00-0026349,2014,7,16,8,66.0,0,1.0,-13.654873651908003,121.0,33.0,3.0,8.714069264069263,-0.1467768227454937,2.0,12.0,0
00-0026367,2010,16,2,1,13.0,0,0.0,1.464544316928368,14.0,7.0,1.0,2.1666666666666665,0.0,0.0,0.0,0
00-0026367,2012,13,1,0,0.0,0,0.0,-1.5722928661651876,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
00-0026393,2013,16,1,1,22.0,0,0.0,3.8468238678760827,10.0,12.0,1.0,2.2,0.0,0.0,0.0,0
00-0026491,2010,9,1,0,0.0,0,0.0,-0.4139237580820918,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0
00-0026498,2009,10,377,201,2267.0,13,20.0,-73.41789469682463,3035.0,1192.0,111.0,7.537126906516847,0.195022426691204,23.0,169.0,1
00-0026498,2010,4,96,57,535.0,6,1.0,-0.05624824546976015,673.0,297.0,27.0,2.566188346840292,0.1768377188537041,4.0,36.0,1
00-0026498,2011,16,673,428,5100.0,41,16.0,92.20655684904467,5457.0,2271.0,246.0,15.646409653380145,1.9674341352774616,38.0,265.0,2
00-0026498,2012,16,727,435,4967.0,20,17.0,32.44172258084128,6317.0,2048.0,264.0,13.329172937966117,1.3105402543575426,29.0,212.0,1
00-0026498,2013,16,634,371,4650.0,29,19.0,56.62307376059545,5241.0,2270.0,221.0,15.14216035644994,1.0878428240198423,23.0,168.0,2
00-0026498,2014,16,602,363,4257.0,22,12.0,30.499920785969284,4822.0,2206.0,209.0,14.787025943279266,0.9434971401198574,45.0,254.0,1
00-0026498,2015,16,592,398,4262.0,32,13.0,25.566938680494655,3820.0,2413.0,223.0,19.505241326789534,1.4983522412905614,44.0,251.0,0
00-0026498,2016,16,594,388,4327.0,24,10.0,73.89057127971115,4421.0,2227.0,217.0,17.622828953708005,1.8259337680609766,37.0,216.0,1
00-0026498,2017,16,565,371,4446.0,29,10.0,38.3132342865771,4543.0,2103.0,209.0,16.23736693367934,1.7139434615049742,47.0,287.0,1
00-0026498,2018,16,555,367,3777.0,21,11.0,10.256432385859132,3836.0,2030.0,198.0,16.6750375017898,1.354659786398122,40.0,255.0,0
00-0026498,2019,8,291,187,2499.0,19,5.0,69.60849164905136,3109.0,890.0,117.0,6.4082713715126784,1.0927714532640564,18.0,137.0,0
00-0026498,2020,16,528,339,4084.0,26,10.0,55.84689829382474,4609.0,1741.0,205.0,16.86393990038365,1.7380348453668277,38.0,254.0,2
00-0026498,2021,17,601,404,4886.0,41,17.0,116.43642310095349,5094.0,2124.0,233.0,17.10571240608431,2.4369472029108756,30.0,243.0,2
00-0026498,2022,9,303,206,2087.0,10,8.0,-24.03734681550175,2027.0,1119.0,105.0,9.687971224528836,0.6961748722739384,29.0,208.0,0
00-0026498,2023,15,521,326,3965.0,24,11.0,55.03210787712951,4033.0,1890.0,187.0,15.714152391074743,1.2871096315545254,30.0,205.0,1
00-0026516,2011,1,1,0,0.0,0,0.0,-2.458291975723114,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
00-0026544,2010,2,3,2,16.0,0,0.0,-0.46209596539847553,6.0,11.0,0.0,2.6666666666666665,0.0,0.0,0.0,0
00-0026544,2011,3,5,4,29.0,0,0.0,-3.0020990525371825,23.0,23.0,2.0,9.666666666666668,0.0,0.0,0.0,0
00-0026544,2012,1,1,1,10.0,0,0.0,1.4674322715727612,5.0,5.0,1.0,2.0,0.0,0.0,0.0,0
00-0026544,2013,5,38,25,248.0,1,1.0,2.547708223927037,193.0,148.0,14.0,5.9371212121212125,0.22649685009338422,2.0,11.0,0
00-0026544,2014,2,28,16,157.0,1,0.0,-8.611003569217818,200.0,66.0,8.0,0.7696078431372549,0.0013096261743118648,4.0,17.0,0
00-0026544,2015,2,2,2,4.0,0,0.0,0.6385920391185209,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0
00-0026544,2016,1,1,1,16.0,0,0.0,1.5969057810143568,5.0,11.0,1.0,3.2,0.0,0.0,0.0,0
00-0026544,2018,4,76,53,515.0,3,2.0,-4.827031971985903,648.0,168.0,24.0,1.5914886218753623,0.13661624375785664,9.0,40.0,0
00-0026544,2019,3,64,45,435.0,3,2.0,4.713880894518592,430.0,135.0,22.0,2.6494186046511627,0.2560153605421689,7.0,48.0,0
00-0026544,2020,4,43,29,264.0,1,2.0,-14.956961511568641,275.0,119.0,14.0,3.7109671528654733,0.2514169949574867,3.0,29.0,0
00-0026544,2022,3,12,8,52.0,1,0.0,1.3760408995098574,17.0,63.0,4.0,0.5681818181818182,0.09171369292221042,1.0,1.0,1
00-0026625,2009,4,27,19,142.0,0,0.0,-4.6662915459059455,86.0,115.0,8.0,5.289126559714795,0.0879430788201212,2.0,18.0,0
00-0026625,2010,5,15,7,122.0,1,1.0,5.058238048455678,152.0,41.0,7.0,0.9838709677419355,0.2182320945630201,0.0,0.0,0
00-0026625,2011,2,1,1,22.0,0,0.0,-0.5777570100035518,22.0,0.0,1.0,1.0,0.0,0.0,0.0,0
00-0026625,2012,2,53,30,330.0,1,2.0,-11.088999664038981,479.0,92.0,13.0,1.3471082267608323,-0.007010625502935842,4.0,30.0,0
00-0026625,2013,3,96,57,615.0,5,3.0,-1.3417650681219353,774.0,312.0,33.0,2.037539644278325,0.1191815838751355,6.0,48.0,0
00-0026625,2014,14,438,242,3326.0,12,13.0,-2.00794273202818,4535.0,1343.0,163.0,11.030615334701844,0.8359703294686538,24.0,160.0,0
00-0026625,2015,11,369,224,2606.0,19,7.0,15.478775021734968,3494.0,931.0,130.0,8.55288568708957,0.8965953270197176,25.0,185.0,0
00-0026625,2016,6,200,134,1445.0,6,0.0,34.807929013654274,1566.0,704.0,75.0,5.214021671729986,0.5413469207640313,4.0,18.0,0
00-0026625,2017,10,211,123,1287.0,4,4.0,-29.952640037107944,1667.0,569.0,64.0,4.414960910165888,0.1431160682802558,16.0,112.0,0
00-0026625,2018,5,2,1,7.0,0,0.0,-3.0019380084704608,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0
00-0026625,2019,4,65,35,372.0,4,4.0,-26.09413856433026,559.0,157.0,22.0,1.5720193187916283,-0.004989654741987072,5.0,47.0,0
00-0026625,2020,1,24,15,130.0,0,1.0,-9.24764575094061,196.0,56.0,8.0,0.6632653061224489,0.02009847734448047,2.0,18.0,0
