gsis_id,season,games_played,att_mean,att_std,epa_mean,epa_std,epa_per_att_mean,epa_per_att_std,ypa_mean,ypa_std,cmp_pct_mean,td_rate_mean,int_rate_mean,epa_min,epa_max,att_cv,epa_cv,epa_per_att_cv,games_positive_epa,pct_games_positive_epa
00-0031235,2019,2,1.0,0.0,0.45146244999999996,1.2768565852033678,0.45146244999999996,1.2768565852033678,10.0,14.142135623730951,0.5,0.0,0.0,-0.4514115,1.3543364,0.0,2.8282675230318,2.8282675230318,1.0,0.5
00-0031235,2020,1,1.0,,0.5891707,,0.5891707,,18.0,,1.0,0.0,0.0,0.5891707,0.5891707,,,,1.0,1.0
00-0031235,2021,1,1.0,,2.278347,,2.278347,,40.0,,1.0,0.0,0.0,2.278347,2.278347,,,,1.0,1.0
00-0031237,2018,2,11.5,14.849242404917497,-4.1406146,4.205709065623337,-0.7450577818181818,0.5963334384578242,2.6818181818181817,3.7926636445460273,0.3181818181818182,0.022727272727272728,0.022727272727272728,-7.1145,-1.1667292,1.2912384699928259,1.0157209670330913,0.8003854909112925,0.0,0.0
00-0031237,2019,7,28.0,12.503332889007368,3.42226325,6.875380350311362,0.21723311206087112,0.35010693930554715,7.969369502186839,2.899838197524499,0.7248103919930545,0.03887578423182138,0.008963585434173669,-7.7481894,10.772286,0.4465476031788346,2.0090156273955144,1.6116647042622274,5.0,0.7142857142857143
00-0031237,2020,15,32.8,7.5422618812737,2.2341285466666667,8.715937145868445,0.04366700865488236,0.27472687502489196,7.594178670202949,0.9051874448377424,0.6868518130178897,0.031818947712261555,0.02528034031032532,-9.576291,16.785227,0.2299470085754177,3.901269315444125,6.291405880264598,8.0,0.5333333333333333
00-0031237,2021,14,30.428571428571427,9.171144427490503,4.139683678571429,9.436606752078728,0.1262636533583086,0.34073843975922596,7.076713389765532,1.6631918962767378,0.6592739604122843,0.041862328146289096,0.011988807826616635,-10.708317,23.347826,0.301399112640533,2.279547783065208,2.6986264906519444,10.0,0.7142857142857143
00-0031237,2022,5,15.8,14.166862743741115,0.07663648999999999,2.3188375372722247,-0.4838619975164894,0.7584795710634128,5.30829182931754,4.8724117507799445,0.38334903755552563,0.030986673845739665,0.030986673845739665,-1.856158,3.821711,0.8966368825152604,23.188375372722245,1.5675535069016548,2.0,0.4
00-0031260,2018,1,1.0,,3.8066323,,3.8066323,,15.0,,1.0,0.0,0.0,3.8066323,3.8066323,,,,1.0,1.0
00-0031260,2020,1,1.0,,1.8633734,,1.8633734,,28.0,,1.0,0.0,0.0,1.8633734,1.8633734,,,,1.0,1.0
00-0031280,2018,16,34.5625,8.02470144823677,-0.07536551812499992,9.955946469297224,-0.0008373917954449632,0.2970569133721157,7.3064008405022465,1.3910623839475549,0.6968365375212915,0.03258231321080839,0.01572961880073949,-16.247288,12.681608,0.23217942707375827,99.55946469297224,29.70569133721157,9.0,0.5625
00-0031280,2019,16,32.0625,4.878097306669203,6.19518130125,8.822590703261955,0.20602097792299665,0.29517701570754945,7.959817418388495,1.7662976387477127,0.708768550162168,0.04161310089174283,0.015996505730745614,-12.779048,18.080336,0.15214338578305509,1.4241053286821201,1.432752230784363,13.0,0.8125
00-0031280,2020,16,32.3125,10.202736561008194,3.760699608375,10.557626478702996,0.10459374460208358,0.3131579546052685,8.017171637837366,1.7278951728135217,0.6673039704079596,0.04926749709992475,0.015003643165775744,-26.274723,16.93093,0.3157520018880679,2.8073570287803316,2.9940409514607835,11.0,0.6875
00-0031280,2021,18,37.77777777777778,8.516803843720854,2.236438715388889,9.353585465703508,0.05919323326793556,0.280834043853709,7.669376813446137,1.9690774913951703,0.6818669388594493,0.03691285006192955,0.022731516695474352,-8.895418,20.622717,0.22544480762790498,4.182357156197341,4.7443606025460054,8.0,0.4444444444444444
00-0031280,2022,15,33.46666666666667,6.1860057118197584,1.953038926666667,7.2120082712362645,0.04857830355530261,0.23472842663310267,6.99792961045799,1.3457649067434398,0.6070780917530143,0.045267749653714565,0.030498304708831026,-11.870315,13.628719,0.18484080812210432,3.6927109709714285,4.831960143809523,8.0,0.5333333333333333
00-0031280,2023,17,32.23529411764706,10.05938250940823,1.5246503958823525,8.718448268718154,0.07185498382244908,0.2723649286992974,7.193838944180639,2.0735894272885314,0.6968489046808114,0.049631688636878946,0.013617323508964375,-16.850712,14.978746,0.31206113624076626,5.718326176456062,3.790480690557258,11.0,0.6470588235294118
00-0031288,2018,1,3.0,,-2.6052306,,-0.8684102,,2.6666666666666665,,0.3333333333333333,0.0,0.0,-2.6052306,-2.6052306,,,,0.0,0.0
00-0031288,2019,2,18.5,24.748737341529164,-4.12404085,0.6892490115597159,-2.3562160305555557,3.1893308471178172,3.125,4.419417382415922,0.2916666666666667,0.0,0.013888888888888888,-4.6114135,-3.6366682,1.3377695860286034,0.16712953063006536,1.3535816774686094,0.0,0.0
00-0031288,2020,1,1.0,,3.6769702,,3.6769702,,20.0,,1.0,0.0,0.0,3.6769702,3.6769702,,,,1.0,1.0
00-0031288,2023,2,2.5,2.1213203435596424,-2.6255359499999997,1.3186184531216014,-1.29130845,0.5682641726695473,2.0,4.242640687119285,0.875,0.0,0.0,-3.55794,-1.6931319,0.8485281374238569,0.5022282986152223,0.4400685000315357,0.0,0.0
00-0031325,2020,1,1.0,,-1.9586511,,-1.9586511,,0.0,,0.0,0.0,1.0,-1.9586511,-1.9586511,,,,0.0,0.0
00-0031326,2018,1,1.0,,-0.44012234,,-0.44012234,,0.0,,0.0,0.0,0.0,-0.44012234,-0.44012234,,,,0.0,0.0
00-0031345,2018,3,29.666666666666668,3.511884584284246,-0.5123713333333333,11.404935612802044,0.004108066822066825,0.3616401714211514,8.066278166278167,0.26023804587539323,0.6045066045066045,0.05796425796425797,0.030303030303030304,-13.54858,7.622985,0.11837813205452515,22.259121209231154,36.16401714211514,2.0,0.6666666666666666
00-0031345,2019,19,28.105263157894736,9.29692145486944,4.345421190000001,9.808854836855192,0.16266490224035302,0.3034250384552316,8.466338820283312,2.217134158723894,0.6892153236263676,0.05158636735423503,0.028888970837790347,-21.350147,21.886934,0.3307893401545306,2.257285176274291,1.8653380924601177,13.0,0.6842105263157895
00-0031345,2020,6,23.333333333333332,8.2138095100061,4.145929083333333,11.8950415216002,0.13733044596999402,0.6203743471624715,7.502768122400475,2.3530087516973857,0.6744986631016042,0.046085858585858584,0.0433578431372549,-12.654165,15.679654,0.35202040757169006,2.8690894809123386,4.517383911343447,4.0,0.6666666666666666
00-0031345,2021,18,28.61111111111111,6.852555460546765,5.101314835555556,7.634199516741721,0.19227795271078432,0.332209416638686,8.512464350185105,1.8178515281796905,0.6688364884926847,0.04299421828247261,0.02879379497196685,-9.726978,20.32355,0.23950679279580928,1.496516047888725,1.727756156933812,15.0,0.8333333333333334
00-0031345,2022,11,28.0,9.85900603509299,6.864220172727273,7.557364068149614,0.27781727288988206,0.2701545042295175,8.46696177352191,2.059955645421483,0.6569319926679053,0.04850891939201443,0.01002638849569043,-5.718365,18.338089,0.35210735839617824,1.1009792631909332,0.9724179545042116,10.0,0.9090909090909091
00-0031345,2023,7,24.142857142857142,12.876704695283022,-2.7373764285714293,11.601214865970302,-0.40654439868604897,0.9198016025770566,6.119655881752656,2.766006016411885,0.5563560863100033,0.034536699859280505,0.045044049652344584,-24.156507,13.086085,0.5333546323490009,4.238078016922465,2.262487456597248,2.0,0.2857142857142857
00-0031363,2019,1,1.0,,3.8044436,,3.8044436,,12.0,,1.0,0.0,0.0,3.8044436,3.8044436,,,,1.0,1.0
00-0031376,2023,1,1.0,,1.1053475,,1.1053475,,4.0,,1.0,1.0,0.0,1.1053475,1.1053475,,,,1.0,1.0
00-0031382,2018,2,1.0,0.0,1.7849987500000002,3.128007832548954,1.7849987500000002,3.128007832548954,31.5,44.54772721475249,0.5,0.0,0.0,-0.4268368,3.9968343,0.0,1.7523865675250214,1.7523865675250214,1.0,0.5
00-0031382,2020,4,1.0,0.0,1.790105925,1.181853273343744,1.790105925,1.181853273343744,18.5,13.428824718989125,1.0,0.25,0.0,0.7341105,3.4451046,0.0,0.6602141565135281,0.6602141565135281,4.0,1.0
00-0031387,2018,1,1.0,,-1.6242492,,-1.6242492,,0.0,,0.0,0.0,0.0,-1.6242492,-1.6242492,,,,0.0,0.0
00-0031395,2018,1,3.0,,-0.35654914,,-0.11884971333333333,,13.333333333333334,,0.6666666666666666,0.0,0.0,-0.35654914,-0.35654914,,,,0.0,0.0
00-0031395,2019,2,1.5,0.7071067811865476,-0.5299396279999999,0.6707031874368093,-0.516019414,0.6903893428667452,0.0,0.0,0.0,0.0,0.0,-1.0041984,-0.055680856,0.47140452079103173,1.2656218784167041,1.33791350506581,0.0,0.0
00-0031395,2020,1,38.0,,-5.1597886,,-0.13578391052631578,,6.394736842105263,,0.5526315789473685,0.02631578947368421,0.02631578947368421,-5.1597886,-5.1597886,,,,0.0,0.0
00-0031395,2021,1,31.0,,-2.7503932,,-0.08872236129032259,,6.258064516129032,,0.6451612903225806,0.0,0.0,-2.7503932,-2.7503932,,,,0.0,0.0
00-0031407,2018,13,31.0,14.605934866804429,-1.7240400846153843,12.849954933676791,-0.08903583946497201,0.3602437757046423,6.410702268721476,1.7726382769355686,0.6080407163040076,0.0267060433033192,0.023503627569668818,-21.013685,19.470377,0.47115918925175576,7.453396848683762,4.046053565276569,4.0,0.3076923076923077
00-0031407,2019,1,2.0,,-1.4286358,,-0.7143179,,1.5,,0.5,0.0,0.0,-1.4286358,-1.4286358,,,,0.0,0.0
00-0031503,2018,11,34.36363636363637,11.038774635553779,4.230580954545455,10.393229379483277,0.16096787917393368,0.39612447693858904,8.134502157021414,1.9229346415197552,0.6519810164161897,0.05528920694196689,0.04171954169065851,-11.900253,16.44053,0.32123418251611524,2.456690816498027,2.460891445991887,7.0,0.6363636363636364
00-0031503,2019,16,39.125,9.50701495388186,2.6804468687500003,13.058050472657065,0.07591709291843242,0.33504925887885767,8.264602254877317,1.6859746895420535,0.6071021370630733,0.05540400799794255,0.045157768284342724,-23.019777,25.197536,0.24299079754330632,4.871594593011484,4.4133573349396364,10.0,0.625
00-0031503,2020,3,4.0,5.196152422706632,1.8147203666666665,2.865421318782162,2.140349816666667,2.386549471198071,24.766666666666666,27.19859064976223,0.8666666666666667,0.3333333333333333,0.0,-1.0854315,4.6441,1.299038105676658,1.5789877996715576,1.1150277644403146,2.0,0.6666666666666666
00-0031503,2021,7,23.0,7.916228058025277,3.1157697885714284,11.193438949963001,0.1459888650798849,0.517005767608418,7.08709096286736,1.844557417919753,0.6001478852410529,0.09294587400177463,0.017748917748917747,-18.644943,16.496807,0.3441838286097947,3.5925115491588233,3.5414054854492716,5.0,0.7142857142857143
00-0031503,2022,3,38.333333333333336,3.785938897200182,-2.3376412666666675,12.440543392526699,-0.058234519416547115,0.30984371487663265,7.473840267814443,1.4069569599529483,0.6370755619320899,0.036071257771401244,0.041260162601626016,-16.173836,7.9251394,0.09876362340522213,5.321835976255736,5.320619419220136,2.0,0.6666666666666666
00-0031503,2023,4,11.75,10.874281585465774,-2.44725491,1.9294661681493976,-0.784825786375,1.361221511255773,4.848125,3.5064128007361974,0.38625,0.02,0.27,-4.560713,0.11323756,0.9254707732311297,0.7884205933207823,1.7344250595320827,1.0,0.25
00-0031543,2021,1,1.0,,-2.7671607,,-2.7671607,,0.0,,0.0,0.0,0.0,-2.7671607,-2.7671607,,,,0.0,0.0
00-0031544,2022,1,1.0,,-4.9805026,,-4.9805026,,0.0,,0.0,0.0,1.0,-4.9805026,-4.9805026,,,,0.0,0.0
00-0031549,2018,1,1.0,,1.9314804,,1.9314804,,15.0,,1.0,0.0,0.0,1.9314804,1.9314804,,,,1.0,1.0
00-0031588,2019,1,1.0,,-1.8194127,,-1.8194127,,0.0,,0.0,0.0,0.0,-1.8194127,-1.8194127,,,,0.0,0.0
00-0031589,2019,3,3.6666666666666665,4.618802153517007,-1.1220177666666666,0.6794421848103365,-0.8222772925925925,0.9112865015123516,1.8148148148148149,3.143351465587963,0.48148148148148145,0.0,0.0,-1.849897,-0.5045322,1.2596733145955474,0.6055538557369277,1.1082471931568463,0.0,0.0
00-0031800,2018,5,11.4,23.255106965997815,-3.438230276,7.461589680373449,-0.1691040873207547,1.0258712232659815,10.233962264150943,13.793631057229602,0.5245283018867924,0.0037735849056603774,0.011320754716981133,-16.65997,1.4484938,2.039921663684019,2.17018322840615,6.066507554723504,1.0,0.2
00-0031800,2020,2,31.5,17.67766952966369,1.33721573,1.4673384524172335,0.0658993512200957,0.08356461604778809,7.082535885167464,0.18100580283961876,0.611244019138756,0.037679425837320576,0.011363636363636364,0.29965076,2.3747807,0.5611958580845615,1.0973086985876492,1.2680643208260516,2.0,1.0
00-0031800,2021,16,30.875,8.973107971414736,-1.6572698475,12.034146235336943,-0.06052140737654019,0.4705860467990627,7.00730229047501,1.3765329852554822,0.6395666479039027,0.04443766919650072,0.029899667882170532,-23.942326,19.025005,0.2906269788312465,7.261428338595862,7.775530464307662,8.0,0.5
00-0031800,2022,9,28.77777777777778,6.379219736334879,-1.4123324855555555,5.449210823060545,-0.04143559159320755,0.19787254915929817,7.25311333303577,1.400402850806309,0.6223482426740947,0.0495137306473967,0.025754661731028385,-11.005841,2.6136997,0.221671728289629,3.858305943389132,4.7754247387585265,5.0,0.5555555555555556
00-0031800,2023,5,27.2,9.23038460737146,-0.3286558799999998,6.950569295760049,-0.04787127335933879,0.3263828638476002,6.322543034702744,1.7679853926696574,0.5398381533771733,0.04107745853662369,0.025952813067150637,-7.530448,7.642199,0.3393523752710096,21.14847084360716,6.81792734857196,2.0,0.4
00-0031941,2020,1,1.0,,3.8461673,,3.8461673,,43.0,,1.0,1.0,0.0,3.8461673,3.8461673,,,,1.0,1.0
00-0031972,2018,1,1.0,,1.2712852,,1.2712852,,21.0,,1.0,0.0,0.0,1.2712852,1.2712852,,,,1.0,1.0
00-0032156,2019,1,6.0,,-5.561113,,-0.9268521666666666,,0.5,,0.5,0.0,0.0,-5.561113,-5.561113,,,,0.0,0.0
00-0032156,2021,6,31.333333333333332,9.521904571390468,-1.1173842333333333,5.438416599672613,-0.003852177389826128,0.18566059256892203,6.004109703875944,1.4203669005231283,0.5760851102425831,0.0641504779652259,0.014080459770114942,-7.3081036,6.693474,0.30389057142735537,4.867096239087748,18.566059256892203,2.0,0.3333333333333333
00-0032156,2022,2,13.0,16.97056274847714,-3.5771957199999997,4.909660566646602,-0.19374771999999998,0.12474251746247866,6.08,1.5273506473629428,0.78,0.02,0.02,-7.04885,-0.10554144,1.3054279037290106,1.3724886617740342,0.6438399247355203,0.0,0.0
00-0032156,2023,5,30.6,15.725775020646836,-10.91894076,3.1285871601541344,-0.4113296032234432,0.1489613403600553,4.607252747252747,0.8721971860819373,0.5170416884702599,0.008526077097505668,0.023910692482121056,-15.9729395,-7.5649433,0.5139142163610076,0.28652844895131885,0.36214592675241086,0.0,0.0
00-0032208,2022,1,1.0,,-0.5361111,,-0.5361111,,0.0,,0.0,0.0,0.0,-0.5361111,-0.5361111,,,,0.0,0.0
00-0032245,2018,1,3.0,,1.2564425,,0.41881416666666665,,7.666666666666667,,0.6666666666666666,0.0,0.0,1.2564425,1.2564425,,,,1.0,1.0
00-0032245,2019,1,21.0,,-4.060896,,-0.193376,,6.0,,0.5714285714285714,0.0,0.09523809523809523,-4.060896,-4.060896,,,,0.0,0.0
00-0032245,2021,1,36.0,,-10.911595,,-0.3030998611111111,,5.25,,0.6111111111111112,0.027777777777777776,0.0,-10.911595,-10.911595,,,,0.0,0.0
00-0032268,2018,14,23.642857142857142,8.828338486915895,0.6544164814285713,8.14363529741486,-0.032252597715543174,0.3956702681509591,7.522697284762904,2.1630179401491847,0.6920846955086584,0.026725704097405496,0.02608060889829993,-12.363003,10.365345,0.3734040447638143,12.444117054689013,12.267857356503029,8.0,0.5714285714285714
00-0032268,2019,8,20.125,13.410417059669909,-0.9411823125000001,6.480167072787861,0.13483697734232203,0.7079257497744363,8.95736531986532,6.514152483675499,0.685421176046176,0.0339781746031746,0.013888888888888888,-11.536861,7.970273,0.6663561271885668,6.885134778590371,5.250234495965936,3.0,0.375
00-0032268,2020,1,28.0,,8.426394,,0.30094264285714284,,8.071428571428571,,0.6071428571428571,0.03571428571428571,0.03571428571428571,8.426394,8.426394,,,,1.0,1.0
00-0032268,2021,2,1.0,0.0,-0.36021421,0.28432444059245976,-0.36021421,0.28432444059245976,2.0,2.8284271247461903,0.5,0.0,0.0,-0.56126195,-0.15916647,0.0,0.7893204451663908,0.7893204451663908,0.0,0.0
00-0032268,2022,13,23.076923076923077,5.823251360731083,0.4656642492307694,6.181805468683622,0.03965586216702828,0.2882353350877745,7.597299465482004,1.7155227620052214,0.6187160539396062,0.05324457593688363,0.028152555946078215,-7.5052695,14.931651,0.25234089229834694,13.275241719533645,7.268416807425427,6.0,0.46153846153846156
00-0032268,2023,2,11.5,12.020815280171307,-2.55504805,3.1217414522540783,-0.17700189833333332,0.08643776766516668,6.366666666666667,1.4613540144521984,0.6583333333333333,0.025,0.025,-4.7624526,-0.3476435,1.0452882852322876,1.2217936379920833,0.48834373235017764,0.0,0.0
00-0032434,2019,3,28.0,9.848857801796104,-7.182779733333334,9.80832846563301,-0.25095900982905983,0.40909809961759414,6.361282051282051,3.190062262505041,0.47863247863247865,0.04188034188034188,0.02188034188034188,-17.465256,2.0701878,0.351744921492718,1.365533794683306,1.630139120712384,1.0,0.3333333333333333
00-0032434,2020,5,28.4,8.294576541331088,-1.9013338000000004,18.88874018960136,-0.2042327240205204,0.6949956135246621,6.21656116837605,2.9878689277026207,0.5969304668941693,0.03378923387997798,0.03647048656123066,-24.306059,22.745382,0.2920625542722214,9.934468208371069,3.4029591333014393,2.0,0.4
00-0032434,2021,5,6.8,12.417729261020309,-2.12901706,4.693995253076843,-0.08909095741379311,1.0408660331701318,2.9379310344827587,3.034619902856978,0.40344827586206894,0.20689655172413796,0.0,-10.3138895,1.6770281,1.8261366560323984,2.2047710848671374,11.683183831280552,1.0,0.2
00-0032434,2022,1,3.0,,-0.68825394,,-0.22941798,,7.333333333333333,,1.0,0.0,0.0,-0.68825394,-0.68825394,,,,0.0,0.0
00-0032436,2018,8,22.0,12.637811745483699,-1.782526675,6.312799488725111,0.10974428925323092,0.4582728885582676,7.208403691701106,3.653868729405039,0.6504586070148684,0.029264126360315106,0.0071662571662571665,-12.280904,5.2206726,0.5744459884310772,3.5414894920016335,4.175824470472625,5.0,0.625
00-0032436,2019,3,35.0,10.14889156509222,-2.8536318,8.231815811768957,-0.04022774675686632,0.22928676547744217,6.719671632715111,1.1616971920605434,0.5899800682409378,0.04298841255362995,0.037549407114624504,-10.97981,5.4799037,0.28996833043120623,2.884680431360821,5.699716836322832,1.0,0.3333333333333333
00-0032436,2020,2,32.0,2.8284271247461903,-7.2963928000000005,4.7297724883756604,-0.23546419411764707,0.16861768131014113,6.698039215686274,1.1757383342082202,0.5480392156862746,0.04607843137254902,0.03137254901960784,-10.640847,-3.9519386,0.08838834764831845,0.6482343560746429,0.7161075251462359,0.0,0.0
00-0032436,2022,5,4.0,1.4142135623730951,-0.4022681919999999,2.7557360742599157,-0.09873996333333332,0.6876180987881935,5.416666666666666,3.343733774623147,0.7333333333333333,0.03333333333333333,0.0,-3.8118267,2.9926758,0.3535533905932738,6.850494593069681,6.963929047318803,3.0,0.6
00-0032436,2023,1,26.0,,-10.957208,,-0.4214310769230769,,6.384615384615385,,0.5,0.07692307692307693,0.07692307692307693,-10.957208,-10.957208,,,,0.0,0.0
00-0032496,2021,1,1.0,,3.0622718,,3.0622718,,6.0,,1.0,0.0,0.0,3.0622718,3.0622718,,,,1.0,1.0
00-0032543,2019,1,1.0,,1.7389607,,1.7389607,,26.0,,1.0,0.0,0.0,1.7389607,1.7389607,,,,1.0,1.0
00-0032543,2020,1,1.0,,-0.48907274,,-0.48907274,,0.0,,0.0,0.0,0.0,-0.48907274,-0.48907274,,,,0.0,0.0
00-0032764,2018,3,1.0,0.0,0.15398547,0.4959677737486236,0.15398547,0.4959677737486236,4.666666666666667,4.163331998932265,0.6666666666666666,0.0,0.0,-0.41870755,0.44136214,0.0,3.22087385094596,3.22087385094596,2.0,0.6666666666666666
00-0032764,2019,1,1.0,,2.3090034,,2.3090034,,3.0,,1.0,1.0,0.0,2.3090034,2.3090034,,,,1.0,1.0
00-0032764,2021,1,1.0,,1.0320903,,1.0320903,,5.0,,1.0,1.0,0.0,1.0320903,1.0320903,,,,1.0,1.0
00-0032764,2022,1,2.0,,0.4664566,,0.2332283,,2.0,,1.0,0.5,0.0,0.4664566,0.4664566,,,,1.0,1.0
00-0032764,2023,3,1.0,0.0,1.5074702766666668,1.8205098013932033,1.5074702766666668,1.8205098013932033,4.666666666666667,6.429100507328637,0.6666666666666666,0.6666666666666666,0.0,-0.47603247,3.1021674,0.0,1.2076588371737138,1.2076588371737138,2.0,0.6666666666666666
00-0032792,2018,2,1.0,0.0,1.38063685,2.3467285198644188,1.38063685,2.3467285198644188,11.0,15.556349186104045,0.5,0.5,0.0,-0.2787508,3.0400245,0.0,1.6997435059511985,1.6997435059511985,1.0,0.5
00-0032792,2020,1,12.0,,-4.7248907,,-0.3937408916666667,,2.6666666666666665,,0.4166666666666667,0.0,0.08333333333333333,-4.7248907,-4.7248907,,,,0.0,0.0
00-0032943,2020,1,1.0,,-2.573928,,-2.573928,,0.0,,0.0,0.0,0.0,-2.573928,-2.573928,,,,0.0,0.0
00-0032943,2021,1,1.0,,-2.8510377,,-2.8510377,,0.0,,0.0,0.0,0.0,-2.8510377,-2.8510377,,,,0.0,0.0
00-0032943,2022,2,1.0,0.0,2.69337685,0.1093449420330224,2.69337685,0.1093449420330224,9.0,4.242640687119285,1.0,0.0,0.0,2.6160583,2.7706954,0.0,0.04059771362222201,0.04059771362222201,2.0,1.0
00-0032950,2018,11,36.45454545454545,6.2827324686578265,3.292008742727272,10.245951455954318,0.09392004388756262,0.3001185307955822,7.6982142086687535,1.2798586889311532,0.6955951549133368,0.05343255945528673,0.018148886330704512,-19.630945,18.981247,0.17234428218263365,3.112370669910808,3.195468383243861,7.0,0.6363636363636364
00-0032950,2019,17,35.94117647058823,11.053679185203983,2.1861228462352944,8.404838447810668,-0.011676802309000053,0.399857563664283,6.337672780876623,1.6674263014638848,0.6144711384237961,0.042900270724716916,0.010362161249867193,-15.8229885,17.38984,0.30754917536574095,3.8446322731975364,34.24375553194793,11.0,0.6470588235294118
00-0032950,2020,12,36.416666666666664,9.238834374858152,-7.249861208333335,7.563943393299878,-0.2163416772976118,0.22092372023002615,5.976478558947015,1.1758308191044584,0.5660383960513847,0.03616048248243531,0.033852998105430895,-19.575956,6.350457,0.2536979691036564,1.0433225100372296,1.0211796589064577,2.0,0.16666666666666666
00-0032950,2021,17,30.352941176470587,9.39375574830555,0.7556900335294118,9.057257980216022,0.02187558868330322,0.3270506211928566,6.9599564246108985,2.0624963835958865,0.6190433952915243,0.05471748064689361,0.013808493423482782,-13.00845,17.466276,0.3094842010100666,11.985414096193065,14.950483204252306,9.0,0.5294117647058824
00-0032950,2022,8,34.5,11.058287131636357,-4.6615815875,10.645721785969856,-0.11720198379562502,0.308257192697855,6.332105045998217,1.9395242851183732,0.6265152245262323,0.03771493370887452,0.031449664059406204,-20.692163,8.543848,0.32053006178656107,2.2837145690029943,2.6301363058443537,4.0,0.5
00-0032950,2023,1,24.0,,7.064853,,0.29436887500000003,,6.791666666666667,,0.7083333333333334,0.08333333333333333,0.041666666666666664,7.064853,7.064853,,,,1.0,1.0
00-0033009,2018,1,1.0,,-0.51259434,,-0.51259434,,0.0,,0.0,0.0,0.0,-0.51259434,-0.51259434,,,,0.0,0.0
00-0033009,2020,2,1.0,0.0,0.36795634999999993,1.2277839402744462,0.36795634999999993,1.2277839402744462,8.0,11.313708498984761,0.5,0.0,0.0,-0.500218,1.2361307,0.0,3.336765190421218,3.336765190421218,1.0,0.5
00-0033009,2021,1,1.0,,3.1924436,,3.1924436,,46.0,,1.0,0.0,0.0,3.1924436,3.1924436,,,,1.0,1.0
00-0033009,2022,1,1.0,,3.2179458,,3.2179458,,23.0,,1.0,0.0,0.0,3.2179458,3.2179458,,,,1.0,1.0
00-0033009,2023,1,1.0,,-6.5270686,,-6.5270686,,0.0,,0.0,0.0,1.0,-6.5270686,-6.5270686,,,,0.0,0.0
00-0033045,2021,1,1.0,,-0.793114,,-0.793114,,4.0,,1.0,0.0,0.0,-0.793114,-0.793114,,,,0.0,0.0
00-0033077,2018,18,32.833333333333336,7.188634820898561,1.5931309055555554,9.11908787079333,0.035102319394170335,0.2446773109086794,7.364246973265864,1.3426948188619163,0.6730524201795567,0.04006422768724473,0.014057122452798113,-13.209464,24.692783,0.21894319251467698,5.724004122318704,6.970402957170816,10.0,0.5555555555555556
00-0033077,2019,16,37.25,8.17720408615724,7.7831898375,10.147909674179628,0.22567071911555733,0.28108580180160475,8.307840066266406,1.7461198825601503,0.6602883734191964,0.053470861472608364,0.018820435714360404,-6.4862185,30.217525,0.21952225734650307,1.3038239958231814,1.2455572566225195,13.0,0.8125
00-0033077,2020,5,44.4,15.224979474534605,6.403558896,9.174597612731743,0.11580637033163584,0.19751299329417132,8.247123395712036,1.0101861902079452,0.6774231843506276,0.033702943514890844,0.019989629245527614,-5.0304756,18.298685,0.34290494312014874,1.4327341657562767,1.7055451503103969,3.0,0.6
00-0033077,2021,17,37.588235294117645,9.46083257124744,5.589005802352941,13.543559676773505,0.17780494405221653,0.3840954479778345,7.562021154514774,1.7849115711563406,0.6846978502859983,0.06632190347889111,0.016283928133422283,-15.437384,25.24415,0.25169664117559704,2.423250244448081,2.160206793040783,11.0,0.6470588235294118
00-0033077,2022,14,33.142857142857146,6.273965043147544,4.261276385714285,11.432313847103682,0.1608006475973452,0.3716819119985748,7.443189680423224,2.1967302041376637,0.6766094479356838,0.061525721890818084,0.03509855513809983,-13.168291,23.883806,0.18930066940531382,2.682837913407809,2.3114453676162388,9.0,0.6428571428571429
00-0033077,2023,18,36.111111111111114,8.013876853447538,6.406636627500001,9.693691840174637,0.175911347986508,0.2931693592219807,7.600732291751923,1.9047021662871502,0.6909509447378561,0.05954834367669531,0.018203786576568626,-12.449003,22.099422,0.2219227436339318,1.5130703368699265,1.6665744568364407,13.0,0.7222222222222222
00-0033104,2018,5,26.2,10.848963084092414,-7.96248774,8.100134233348623,-0.3712072261080711,0.4972186945735829,5.323926128590971,1.1889737374085878,0.6533378932968537,0.01131782945736434,0.01843137254901961,-21.317297,-1.3263962,0.4140825604615425,1.017286870365545,1.3394639425171793,0.0,0.0
00-0033106,2018,19,35.10526315789474,7.915489293798199,5.696439957894737,11.647388522908116,0.18413942977701672,0.32812517915766765,8.208826708209648,2.1913127452481764,0.637393482547937,0.051880669455857426,0.019665152563482675,-22.330967,27.641033,0.2254787055204884,2.0446785376480476,1.7819387165204659,14.0,0.7368421052631579
00-0033106,2019,16,39.125,11.870832602082578,3.92448444375,12.869281822605307,0.102846015968257,0.3785036727037248,7.521588607110825,2.261636826927512,0.6263041374713781,0.0339228357568848,0.025440725933206683,-18.18959,23.92763,0.3034078620340595,3.279228649536498,3.6802949452174056,10.0,0.625
00-0033106,2020,17,35.1764705882353,10.357577504643928,1.4533973057058822,11.956930525853862,0.05909710239241444,0.32782517197526756,7.299948428041578,1.674504409190018,0.6675220851174022,0.03939712532392785,0.020726086266775693,-25.533203,21.196814,0.29444618324238586,8.22688364627637,5.547229199131537,10.0,0.5882352941176471
00-0033106,2021,14,35.285714285714285,8.44373751941066,-2.056863274285714,8.748437576350932,-0.04444384331257377,0.2826117129325578,6.630117903453142,1.1616865361470685,0.6785504346895271,0.03924710933054964,0.014520672493348085,-15.135028,13.537594,0.239296205003541,4.253290768385662,6.358849547392836,6.0,0.42857142857142855
