gsis_id,season,carries,rushing_yards,rushing_tds,rushing_epa,rushing_first_downs,rushing_fumbles,rushing_fumbles_lost,games,ryoe_total,ryoe_per_att,rush_pct_oe,pct_box_8plus,avg_time_to_los,ngs_efficiency,display_name,position,birth_date,rookie_season,draft_round,draft_pick,has_ngs,age,age_c,age_c2,experience,log_carries,rushing_epa_per_att,rushing_epa_lag1,carries_lag1,log_carries_lag1,ryoe_per_att_lag1,rushing_epa_per_att_lag1,pct_box_8plus_lag1,delta_rushing_epa,delta_carries,delta_ryoe_per_att
00-0031062,2018,94,425.0,5,-4.8545658303600785,22.0,0.0,0.0,16,-7.077818623934945,-0.07693281112972766,0.33695652173913043,11.702127659574469,2.668510869565218,3.5154823529411754,James White,RB,1992-02-03,2014,4.0,130.0,1,26.576317590691307,1.093750047637993,1.1962891667081121,4,4.543294782270004,-0.05164431734425615,,,,,,,,,
00-0031075,2016,100,420.0,1,-9.725475721593792,23.0,2.0,1.0,14,,-0.3479933837783845,,20.0,2.400329787234043,3.7713333333333314,Alfred Blue,RB,1991-04-27,2014,6.0,181.0,0,25.349760438056126,-0.1328071049971875,0.017637727137733986,2,4.605170185988092,-0.09725475721593792,,,,,,,,,
00-0031075,2018,150,499.0,2,-32.49448738550424,25.0,0.0,0.0,16,-51.15502741542252,-0.3479933837783845,0.36054421768707484,22.666666666666664,2.6837014925373133,4.385531062124249,Alfred Blue,RB,1991-04-27,2014,6.0,181.0,1,27.34839151266256,1.8658239696092451,3.481299085568401,4,5.0106352940962555,-0.21662991590336161,-9.725475721593792,100.0,4.605170185988092,-0.3479933837783845,-0.09725475721593792,20.0,-22.76901166391045,50.0,0.0
00-0031285,2016,227,1079.0,11,4.889815129386044,61.0,1.0,1.0,16,,-0.8578595671208605,,33.03964757709251,2.681221649484536,4.0473401297497675,Devonta Freeman,RB,1992-03-15,2014,4.0,103.0,0,24.465434633812457,-1.017132909240857,1.0345593550607695,2,5.424950017481403,0.02154103581227332,,,,,,,,,
00-0031285,2017,196,865.0,7,-11.79781300862239,49.0,4.0,1.0,14,,-0.8578595671208605,,27.55102040816326,2.8622707182320437,4.102231213872832,Devonta Freeman,RB,1992-03-15,2014,4.0,103.0,0,25.464750171115675,-0.01781737193763888,0.0003174587427641615,3,5.278114659230517,-0.060192923513379536,4.889815129386044,227.0,5.424950017481403,-0.8578595671208605,0.02154103581227332,33.03964757709251,-16.687628138008435,-31.0,0.0
00-0031285,2019,184,656.0,2,-41.300076512474334,31.0,2.0,1.0,14,-218.77376293862403,-1.222199792953207,0.2737430167597765,22.82608695652174,2.8706012658227844,4.588018292682927,Devonta Freeman,RB,1992-03-15,2014,4.0,103.0,1,27.463381245722108,1.9808137026687938,3.9236229246804566,5,5.214935757608986,-0.2244569375677953,-11.79781300862239,196.0,5.278114659230517,-0.8578595671208605,-0.060192923513379536,27.55102040816326,-29.502263503851943,-12.0,-0.3643402258323464
00-0031285,2021,133,576.0,5,-2.9614123813637194,31.0,0.0,0.0,16,-64.65103370879535,-0.49351934128851416,0.366412213740458,28.57142857142857,2.8761794871794883,3.843038194444443,Devonta Freeman,RB,1992-03-15,2014,4.0,103.0,1,29.464750171115675,3.982182628062361,15.857778483241653,7,4.890349128221754,-0.022266258506494132,-41.300076512474334,184.0,5.214935757608986,-1.222199792953207,-0.2244569375677953,22.82608695652174,38.33866413111061,-51.0,0.7286804516646928
00-0031301,2016,222,839.0,9,-7.632344080489183,42.0,0.0,0.0,15,,0.09198216852442154,,19.81981981981982,2.613369999999999,4.382038140643624,Jeremy Hill,RB,1992-10-20,2014,2.0,55.0,0,23.865845311430526,-1.6167222316227878,2.613790774223367,2,5.402677381872279,-0.034379928290491815,,,,,,,,,
00-0031375,2016,193,774.0,5,-22.69855926922857,35.0,2.0,0.0,16,,0.09198216852442154,,21.875,2.804792899408283,4.158560311284045,Terrance West,RB,1991-01-28,2014,3.0,94.0,0,25.593429158110883,0.1108616150575692,0.012290297693172653,2,5.262690188904886,-0.117609115384604,,,,,,,,,
00-0031376,2016,159,539.0,2,-32.15974708296968,21.0,0.0,0.0,15,,0.09198216852442154,,25.78616352201258,2.640301470588236,4.868923933209647,Jerick McKinnon,RB,1992-05-03,2014,3.0,96.0,0,24.331279945242983,-1.151287597810331,1.3254631328718824,2,5.0689042022202315,-0.20226256027024955,,,,,,,,,
00-0031376,2017,150,570.0,3,-37.305255847240154,23.0,2.0,2.0,16,,0.09198216852442154,,22.666666666666664,3.0078571428571435,4.823631578947368,Jerick McKinnon,RB,1992-05-03,2014,3.0,96.0,0,25.3305954825462,-0.15197206050711287,0.023095507174777576,3,5.0106352940962555,-0.24870170564826768,-32.15974708296968,159.0,5.0689042022202315,0.09198216852442154,-0.20226256027024955,25.78616352201258,-5.145508764270474,-9.0,0.0
00-0031376,2020,81,319.0,5,-10.439695873967139,16.0,0.0,0.0,14,,0.09198216852442154,,21.502689616064217,,,Jerick McKinnon,RB,1992-05-03,2014,3.0,96.0,0,28.331279945242983,2.848712402189669,8.115162350389234,6,4.394449154672439,-0.12888513424650788,-37.305255847240154,150.0,5.0106352940962555,0.09198216852442154,-0.24870170564826768,22.666666666666664,26.865559973273015,-69.0,0.0
00-0031577,2017,153,591.0,4,-11.236058941031072,38.0,0.0,0.0,16,,0.09198216852442154,,41.830065359477125,2.413280303030302,3.774382402707274,Javorius Allen,RB,1991-08-27,2015,4.0,125.0,0,26.015058179329227,0.532490636275913,0.28354627772152663,2,5.030437921392435,-0.07343829373222922,,,,,,,,,
00-0031590,2016,260,1272.0,8,7.269347673009699,60.0,4.0,1.0,15,,0.09198216852442154,,23.076923076923077,2.7522027027027027,3.9076100628930805,Jay Ajayi,RB,1993-06-15,2015,5.0,149.0,0,23.21423682409309,-2.2683307189602253,5.1453242505786125,1,5.560681631015528,0.027959029511575768,,,,,,,,,
00-0031590,2017,208,873.0,1,-23.576264363464468,39.0,3.0,2.0,14,,0.09198216852442154,,22.115384615384613,2.7566395348837207,4.261454753722794,Jay Ajayi,RB,1993-06-15,2015,5.0,149.0,0,24.213552361396303,-1.2690151816570108,1.610399531275976,2,5.337538079701318,-0.1133474248243484,7.269347673009699,260.0,5.560681631015528,0.09198216852442154,0.027959029511575768,23.076923076923077,-30.845612036474165,-52.0,0.0
00-0031665,2016,88,334.0,4,-14.526480767433611,22.0,1.0,1.0,11,,0.09198216852442154,,19.318181818181817,2.581418918918919,3.9841616766467065,Zach Zenner,RB,1991-09-13,2015,,,0,24.969199178644764,-0.5133683644085494,0.26354707757550916,1,4.477336814478207,-0.16507364508447286,,,,,,,,,
00-0031687,2019,137,772.0,8,7.1029176199179265,31.0,1.0,1.0,15,38.21140973400304,0.2894803767727503,0.4015151515151515,32.11678832116788,2.88131007751938,3.4776295336787557,Raheem Mostert,RB,1992-04-09,2015,,,1,27.394934976043807,1.912367432990493,3.6571491987626477,4,4.919980925828125,0.05184611401399946,,,,,,,,,
00-0031687,2020,104,521.0,2,-10.629114004172152,22.0,1.0,1.0,8,52.43473812150489,0.5090751273932513,0.3592233009708738,18.269230769230766,2.899747368421052,3.888714011516313,Raheem Mostert,RB,1992-04-09,2015,,,1,28.396988364134156,2.914420821080842,8.493848722349531,5,4.6443908991413725,-0.10220301927088607,7.1029176199179265,137.0,4.919980925828125,0.2894803767727503,0.05184611401399946,32.11678832116788,-17.732031624090077,-33.0,0.21959475062050104
00-0031687,2022,181,891.0,3,-0.9878382243332453,44.0,1.0,1.0,16,-17.62542595719856,-0.09791903309554754,0.34444444444444444,12.154696132596685,2.7994879518072286,3.6900785634118964,Raheem Mostert,RB,1992-04-09,2015,,,1,30.39561943874059,4.913051895687275,24.138078929716325,7,5.198497031265826,-0.005457669747697488,-10.629114004172152,104.0,4.6443908991413725,0.5090751273932513,-0.10220301927088607,18.269230769230766,9.641275779838907,77.0,-0.6069941604887988
00-0031687,2023,209,1012.0,18,17.179602537857136,59.0,2.0,1.0,15,125.8771340517253,0.6140348002523186,0.3853658536585366,14.354066985645932,2.93470588235294,4.2526185770751,Raheem Mostert,RB,1992-04-09,2015,,,1,31.394934976043807,5.912367432990493,34.95608866268659,8,5.342334251964811,0.08219905520505806,-0.9878382243332453,181.0,5.198497031265826,-0.09791903309554754,-0.005457669747697488,12.154696132596685,18.16744076219038,28.0,0.7119538333478661
00-0031806,2020,101,419.0,5,-11.315900691501012,28.0,0.0,0.0,16,-54.067113257563335,-0.5517052373220749,0.3673469387755102,17.82178217821782,2.7749777777777784,3.8725775656324593,Malcolm Brown,RB,1993-05-15,2015,,,1,27.299110198494184,1.8165426554408697,3.299827219036166,5,4.61512051684126,-0.11203862070793082,,,,,,,,,
00-0031897,2016,109,349.0,3,-18.941043732433336,21.0,0.0,0.0,9,,0.09198216852442154,,18.34862385321101,2.5330967741935493,4.920143266475645,Thomas Rawls,RB,1993-08-03,2015,,,0,23.080082135523615,-2.4024854075296993,5.771936133393146,1,4.6913478822291435,-0.1737710434168196,,,,,,,,,
00-0031939,2016,99,460.0,3,-7.773231292105415,28.0,3.0,2.0,7,,0.09198216852442154,,29.292929292929294,2.8340227272727274,3.8946086956521753,Matt Jones,RB,1993-03-07,2015,3.0,95.0,0,23.488021902806295,-1.9945456402470185,3.978212311028389,1,4.59511985013459,-0.0785174877990446,,,,,,,,,
00-0032058,2016,118,520.0,8,1.4096896150060565,24.0,1.0,0.0,13,,-0.08049407269168159,,27.966101694915253,2.7682336448598135,4.342923076923076,Tevin Coleman,RB,1993-04-16,2015,3.0,73.0,0,23.378507871321013,-2.1040596717323012,4.4270671022102395,1,4.770684624465665,0.011946522161068276,,,,,,,,,
00-0032058,2017,156,628.0,5,-18.64096636699429,27.0,1.0,0.0,15,,-0.08049407269168159,,24.358974358974358,2.7700222222222224,4.284012738853502,Tevin Coleman,RB,1993-04-16,2015,3.0,73.0,0,24.37782340862423,-1.1047441344290831,1.2204596025554642,2,5.049856007249537,-0.1194933741473993,1.4096896150060565,118.0,4.770684624465665,-0.08049407269168159,0.011946522161068276,27.966101694915253,-20.050655982000347,38.0,0.0
00-0032058,2018,167,800.0,4,-11.832123891915312,36.0,1.0,0.0,16,-25.136679319972927,-0.1532724348778837,0.3231707317073171,25.748502994011975,2.8398455882352955,4.2313375,Tevin Coleman,RB,1993-04-16,2015,3.0,73.0,1,25.377138945927445,-0.1054285971258686,0.01111518909192871,3,5.117993812416755,-0.07085104126895396,-18.64096636699429,156.0,5.049856007249537,-0.08049407269168159,-0.1194933741473993,24.358974358974358,6.808842475078979,11.0,-0.07277836218620211
00-0032058,2019,137,544.0,6,-15.346873635670303,26.0,0.0,0.0,14,-1.049336628745209,-0.007715710505479478,0.34558823529411764,39.416058394160586,2.8933166666666654,4.284761029411765,Tevin Coleman,RB,1993-04-16,2015,3.0,73.0,1,26.376454483230663,0.8938869401773495,0.7990338618196244,4,4.919980925828125,-0.11202097544284892,-11.832123891915312,167.0,5.117993812416755,-0.1532724348778837,-0.07085104126895396,25.748502994011975,-3.51474974375499,-30.0,0.14555672437240422
00-0032058,2021,84,356.0,0,-5.879638561309548,19.0,0.0,0.0,11,,-0.08049407269168159,,32.58228069408628,,,Tevin Coleman,RB,1993-04-16,2015,3.0,73.0,0,28.37782340862423,2.895255865570917,8.382506527122798,6,4.430816798843313,-0.069995697158447,-15.346873635670303,137.0,4.919980925828125,-0.007715710505479478,-0.11202097544284892,39.416058394160586,9.467235074360755,-53.0,-0.07277836218620211
00-0032063,2018,112,514.0,4,2.352117180541852,25.0,0.0,0.0,15,48.158188278196974,0.4338575520558286,0.43243243243243246,13.392857142857142,2.5925047619047628,3.494503816793894,Mike Davis,RB,1993-02-19,2015,4.0,126.0,1,25.530458590006845,0.04789104695353075,0.0022935523783052868,3,4.718498871295094,0.021001046254837962,,,,,,,,,
00-0032063,2020,165,642.0,6,-19.472752833105897,38.0,1.0,1.0,14,10.967680560898998,0.06812223950868943,0.3416149068322981,32.72727272727273,2.7872751677852357,4.153037383177569,Mike Davis,RB,1993-02-19,2015,4.0,126.0,1,27.531827515400412,2.049259972347098,4.199466434264029,5,5.10594547390058,-0.11801668383700543,2.352117180541852,112.0,4.718498871295094,0.4338575520558286,0.021001046254837962,13.392857142857142,-21.82487001364775,53.0,-0.3657353125471392
00-0032063,2021,138,503.0,3,-17.808107149001444,21.0,2.0,1.0,17,-84.56597327307202,-0.6172698779056351,0.2846715328467153,26.811594202898554,2.8415118110236213,4.535367793240556,Mike Davis,RB,1993-02-19,2015,4.0,126.0,1,28.531143052703626,3.0485755096503127,9.293812638039663,6,4.927253685157205,-0.129044254702909,-19.472752833105897,165.0,5.10594547390058,0.06812223950868943,-0.11801668383700543,32.72727272727273,1.6646456841044532,-27.0,-0.6853921174143246
00-0032104,2017,165,552.0,4,-36.828167257714085,24.0,2.0,1.0,14,,0.09198216852442154,,18.787878787878785,3.0355407407407413,5.099474637681157,Ameer Abdullah,RB,1993-06-13,2015,2.0,54.0,0,24.21902806297057,-1.2635394800827449,1.596532017727773,2,5.10594547390058,-0.22320101368311568,,,,,,,,,
00-0032144,2016,254,997.0,10,-20.96990195158815,61.0,2.0,2.0,13,,-0.15103510271061601,,36.22047244094488,2.5134117647058827,4.083901705115346,Melvin Gordon,RB,1993-04-13,2015,1.0,15.0,0,23.38672142368241,-2.095846119370904,4.3925709560820785,1,5.537334267018537,-0.08255866910074075,,,,,,,,,
00-0032144,2017,284,1105.0,8,-23.059949823299966,58.0,1.0,0.0,16,,-0.15103510271061601,,29.577464788732392,2.695591093117408,4.150705882352943,Melvin Gordon,RB,1993-04-13,2015,1.0,15.0,0,24.386036960985628,-1.096530582067686,1.2023793174096984,2,5.648974238161206,-0.0811970064200703,-20.96990195158815,254.0,5.537334267018537,-0.15103510271061601,-0.08255866910074075,36.22047244094488,-2.0900478717118176,30.0,0.0
00-0032144,2018,175,885.0,10,11.189363212091848,47.0,0.0,0.0,12,-1.2449253481250935,-0.007237938070494729,0.36046511627906974,25.71428571428571,2.8287160493827153,3.619785310734462,Melvin Gordon,RB,1993-04-13,2015,1.0,15.0,1,25.385352498288842,-0.09721504476447151,0.009450764928558201,3,5.1647859739235145,0.06393921835481056,-23.059949823299966,284.0,5.648974238161206,-0.15103510271061601,-0.0811970064200703,29.577464788732392,34.249313035391815,-109.0,0.1437971646401213
00-0032144,2019,162,612.0,8,-16.334665794773194,39.0,3.0,2.0,12,-62.399198919638025,-0.3875726640971306,0.32919254658385094,12.345679012345679,2.70014,4.157352941176471,Melvin Gordon,RB,1993-04-13,2015,1.0,15.0,1,26.38466803559206,0.9021004925387466,0.8137852986386491,4,5.087596335232384,-0.10083127033810614,11.189363212091848,175.0,5.1647859739235145,-0.007237938070494729,0.06393921835481056,25.71428571428571,-27.524029006865042,-13.0,-0.38033472602663587
00-0032144,2020,215,986.0,9,-16.683528906292118,46.0,2.0,2.0,15,6.304854992596233,0.030458236679208855,0.36231884057971014,19.53488372093023,2.9307157894736844,3.936460446247465,Melvin Gordon,RB,1993-04-13,2015,1.0,15.0,1,27.38672142368241,1.9041538806290959,3.625802001114845,5,5.3706380281276624,-0.07759780886647497,-16.334665794773194,162.0,5.087596335232384,-0.3875726640971306,-0.10083127033810614,12.345679012345679,-0.3488631115189236,53.0,0.4180309007763394
00-0032144,2021,203,918.0,8,-18.874554949667072,48.0,3.0,3.0,16,73.63869704780257,0.3738004926284394,0.38071065989847713,31.03448275862069,2.747429347826088,3.8191938997821357,Melvin Gordon,RB,1993-04-13,2015,1.0,15.0,1,28.386036960985628,2.903469417932314,8.43013466086821,6,5.313205979041787,-0.0929781032003304,-16.683528906292118,215.0,5.3706380281276624,0.030458236679208855,-0.07759780886647497,19.53488372093023,-2.191026043374954,-12.0,0.3433422559492305
00-0032144,2022,90,318.0,2,-29.615228895578124,15.0,4.0,2.0,10,-67.28688038099307,-0.7646236406931031,0.3522727272727273,15.555555555555555,2.7565802469135807,4.523018867924531,Melvin Gordon,RB,1993-04-13,2015,1.0,15.0,1,29.385352498288842,3.9027849552355285,15.231730406812787,7,4.499809670330265,-0.32905809883975695,-18.874554949667072,203.0,5.313205979041787,0.3738004926284394,-0.0929781032003304,31.03448275862069,-10.740673945911052,-113.0,-1.1384241333215424
00-0032187,2016,293,1239.0,16,-18.826080197714333,72.0,5.0,3.0,16,,-0.1427498455071317,,25.597269624573375,2.6375078124999995,3.869200968523003,David Johnson,RB,1991-12-16,2015,3.0,86.0,0,24.711841204654345,-0.7707263383989691,0.5940190887018822,1,5.680172609017068,-0.06425283343929807,,,,,,,,,
00-0032187,2018,258,940.0,7,-54.08686675317614,51.0,2.0,2.0,16,-40.04089947044599,-0.16016359788178397,0.38,25.581395348837212,2.6319705882352937,3.997744680851062,David Johnson,RB,1991-12-16,2015,3.0,86.0,1,26.71047227926078,1.227904736207467,1.5077500412007294,3,5.552959584921617,-0.20963901842316332,-18.826080197714333,293.0,5.680172609017068,-0.1427498455071317,-0.06425283343929807,25.597269624573375,-35.260786555461806,-35.0,-0.017413752374652258
00-0032187,2019,93,346.0,2,-12.948676199483838,20.0,0.0,0.0,12,-63.70787512138287,-0.6777433523551369,0.2765957446808511,5.319148936170213,2.8743595505617976,4.22727536231884,David Johnson,RB,1991-12-16,2015,3.0,86.0,1,27.709787816564,2.227220273510685,4.960510146737011,4,4.532599493153256,-0.13923307741380472,-54.08686675317614,258.0,5.552959584921617,-0.16016359788178397,-0.20963901842316332,25.581395348837212,41.1381905536923,-165.0,-0.5175797544733529
00-0032187,2020,147,691.0,6,-3.6567891617305577,38.0,0.0,0.0,12,60.21963981618228,0.4096574137155257,0.36054421768707484,14.965986394557824,2.5682608695652167,3.3408104196816213,David Johnson,RB,1991-12-16,2015,3.0,86.0,1,28.711841204654345,3.229273661601031,10.42820838151013,5,4.990432586778736,-0.02487611674646638,-12.948676199483838,93.0,4.532599493153256,-0.6777433523551369,-0.13923307741380472,5.319148936170213,9.29188703775328,54.0,1.0874007660706626
00-0032209,2016,130,465.0,1,-23.811543252086267,21.0,2.0,1.0,15,,0.034435789605013666,,18.6046511627907,2.580464285714286,4.513744588744587,T.J. Yeldon,RB,1993-10-02,2015,2.0,36.0,0,22.915811088295687,-2.566756454757627,6.588238698039942,1,4.867534450455582,-0.1831657173237405,,,,,,,,,
00-0032209,2018,104,414.0,1,-17.438078091877458,16.0,1.0,1.0,14,3.5468863293164077,0.034435789605013666,0.4174757281553398,21.153846153846153,2.750267326732674,3.8088647342995157,T.J. Yeldon,RB,1993-10-02,2015,2.0,36.0,1,24.914442162902123,-0.5681253801511907,0.322766447571935,3,4.6443908991413725,-0.16767382780651402,-23.811543252086267,130.0,4.867534450455582,0.034435789605013666,-0.1831657173237405,18.6046511627907,6.373465160208809,-26.0,0.0
00-0032241,2016,278,885.0,6,-53.25627737707691,48.0,2.0,1.0,16,,-0.5000910915545679,,25.899280575539567,2.533310204081632,4.7833785310734465,Todd Gurley,RB,1994-08-03,2015,1.0,10.0,0,22.080766598220396,-3.4018009448329174,11.57224966826613,1,5.627621113690637,-0.1915693430830105,,,,,,,,,
00-0032241,2017,279,1305.0,13,-11.217225190312538,66.0,5.0,1.0,15,,-0.5000910915545679,,16.845878136200717,2.777752032520325,3.860321839080458,Todd Gurley,RB,1994-08-03,2015,1.0,10.0,0,23.080082135523615,-2.4024854075296993,5.771936133393146,2,5.631211781821365,-0.04020510820900551,-53.25627737707691,278.0,5.627621113690637,-0.5000910915545679,-0.1915693430830105,25.899280575539567,42.03905218676437,1.0,0.0
00-0032241,2018,256,1251.0,17,21.19610329436277,70.0,0.0,0.0,14,-22.71357399822523,-0.08907283920872638,0.3803921568627451,8.203125,2.7516781115879825,3.628361310951239,Todd Gurley,RB,1994-08-03,2015,1.0,10.0,1,24.079397672826833,-1.4031698702264812,1.9688856847114,3,5.545177444479562,0.08279727849360458,-11.217225190312538,279.0,5.631211781821365,-0.5000910915545679,-0.04020510820900551,16.845878136200717,32.41332848467531,-23.0,0.4110182523458415
00-0032241,2019,223,857.0,12,-28.479692495915902,51.0,3.0,2.0,15,-193.3560804735671,-0.8709733354665185,0.32432432432432434,24.2152466367713,2.919576530612246,4.432018669778296,Todd Gurley,RB,1994-08-03,2015,1.0,10.0,1,25.078713210130047,-0.40385433292326667,0.1630983222208967,4,5.407171771460119,-0.1277116255422238,21.19610329436277,256.0,5.545177444479562,-0.08907283920872638,0.08279727849360458,8.203125,-49.67579579027867,-33.0,-0.781900496257792
00-0032241,2020,195,678.0,9,-19.79010654204773,45.0,1.0,0.0,15,-103.18337609779564,-0.5402270999884589,0.33507853403141363,21.53846153846154,2.8398011363636346,4.637094395280235,Todd Gurley,RB,1994-08-03,2015,1.0,10.0,1,26.080766598220396,0.5981990551670826,0.35784210960279034,5,5.272999558563747,-0.10148772585665503,-28.479692495915902,223.0,5.407171771460119,-0.8709733354665185,-0.1277116255422238,24.2152466367713,8.689585953868171,-28.0,0.3307462354780596
00-0032257,2017,82,348.0,4,3.9435864383121952,26.0,1.0,0.0,16,,0.09198216852442154,,21.502689616064217,,,Duke Johnson,RB,1993-09-23,2015,3.0,77.0,0,23.939767282683093,-1.542800260370221,2.380232643398422,2,4.406719247264253,0.04809251754039263,,,,,,,,,
